categroy,people,datetime,name,address
技术类,2,2018-04-27,SNG02-大数据解决方案架构师（深圳）,深圳
产品/项目类,1,2018-04-27,SD3-刺激战场全球版项目管理（深圳）,深圳
产品/项目类,1,2018-04-27,WXG08-211 微信看一看内容运营产品经理（广州）,广州
产品/项目类,1,2018-04-27,MIG18-应用宝商业化游戏合作运营（北京）,北京
产品/项目类,2,2018-04-27,24932-漫改影视执行制片人,北京
技术类,1,2018-04-27,MIG08-后台开发高级工程师(广州)(腾讯WiFi管家),广州
职能类,1,2018-04-27,TEG-HRBP（深圳）,深圳
职能类,5,2018-04-27,26832-招聘经理（深圳）,深圳
技术类,1,2018-04-27,WXG08-113 微信商业后台开发工程师(广州）,广州
技术类,1,2018-04-27,WXG08-115 微信商业前端开发工程师（广州）,广州
产品/项目类,1,2018-04-27,SD3-互娱游戏策划（深圳）,深圳
技术类,8,2018-04-27,15579-移动游戏客户端开发工程师（深圳）,深圳
技术类,7,2018-04-27,SD9-互娱后台开发（深圳）,深圳
技术类,3,2018-04-27,18427-理财通后台开发工程师,深圳
技术类,1,2018-04-27,MIG16-腾讯位置服务开放平台web前端工程师（北京）,北京
技术类,2,2018-04-27,WXG02-113 微信分布式架构后台工程师（广州）,广州
技术类,2,2018-04-27,WXG02-113 微信分布式架构高级后台工程师（广州）,广州
职能类,2,2018-04-27,26832-猎聘经理（深圳）,深圳
技术类,1,2018-04-27,WXG10-117 企业微信iOS移动客户端开发工程师（成都）,成都
产品/项目类,1,2018-04-27,SA-腾讯社交广告SMB婚纱行业运营经理（深圳）,深圳
市场类,1,2018-04-27,SA-腾讯社交广告战略合作伙伴拓展经理（北京）,北京
产品/项目类,1,2018-04-27,WXG01-211 微信基础产品产品经理（广州）,广州
技术类,1,2018-04-27,22989-腾讯云大数据基础平台前端开发工程师,北京
技术类,1,2018-04-27,WXG06-113 微信支付数据应用开发工程师（深圳）,深圳
技术类,1,2018-04-27,WXG06-122 微信支付数据挖掘工程师（广州）,广州
市场类,1,2018-04-27,HY6-市场推广-（内容营销向）经理（深圳）,深圳
技术类,1,2018-04-27,19116-医疗图像理解研究员（上海）,上海
技术类,1,2018-04-27,MIG08-后台开发工程师（北京）,北京
技术类,1,2018-04-27,SA-腾讯社交广告运维工程师(深圳),深圳
技术类,1,2018-04-27,SA-腾讯社交广告运维工程师（北京 ）,北京
产品/项目类,1,2018-04-27,SA-腾讯社交广告商务平台产品策划经理（上海）,上海
产品/项目类,1,2018-04-27,SA-腾讯社交广告SMB本地运营经理,深圳
技术类,1,2018-04-27,18428-支付客户端高级开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,16175-日语社区经理,深圳
产品/项目类,1,2018-04-27,16175-FPS海外游戏运营策划经理,深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告SMB行业家居运营方向运营经理（北京）,北京
产品/项目类,1,2018-04-27,SA-腾讯社交广告金融行业营销顾问（北京）,北京
市场类,1,2018-04-27,18434-国际市场品牌经理(香港),香港
产品/项目类,1,2018-04-27,24548-IP增值项目经理,北京
市场类,2,2018-04-27,SA-腾讯社交广告KA渠道运营经理（北京）,北京
设计类,1,2018-04-27,25929-UGC平台2d原画师（上海）,上海
设计类,1,2018-04-27,25929-UGC平台视觉设计师（上海）,上海
技术类,1,2018-04-27,18796-后台专项测试工程师（深圳）,深圳
产品/项目类,1,2018-04-27,16175-日语本地化经理,深圳
产品/项目类,1,2018-04-27,16175-韩语社区经理,深圳
产品/项目类,1,2018-04-27,21089-英雄联盟社区产品运营(深圳),深圳
产品/项目类,1,2018-04-27,SA-腾讯社交广告数据应用产品经理（上海）,上海
产品/项目类,2,2018-04-27,SA-腾讯社交广告KA渠道赋能项目运营经理（深圳）,深圳
产品/项目类,2,2018-04-27,SA-腾讯社交广告KA渠道赋能项目运营经理（北京）,北京
市场类,1,2018-04-27,SA-腾讯社交广告KA渠道运营经理（深圳）,深圳
市场类,1,2018-04-27,SA-腾讯社交广告SMB金融行业经理,深圳
产品/项目类,1,2018-04-27,18671-手游数据分析运营（深圳）,深圳
产品/项目类,1,2018-04-27,OMG148-高级产品经理（南京）,南京
技术类,1,2018-04-27,25923-python后台开发工程师（深圳/上海）,上海
产品/项目类,1,2018-04-27,21089-英雄联盟游戏推广(深圳),深圳
产品/项目类,1,2018-04-27,21089-英雄联盟社区内容运营(深圳),深圳
产品/项目类,1,2018-04-27,21089-英雄联盟社区-商业分析方向（深圳）,深圳
内容编辑类,5,2018-04-27,22090-立知内容运营编辑（北京）,北京
市场类,2,2018-04-27,20503-商务拓展经理（上海）,上海
技术类,1,2018-04-27,25923-系统运维平台开发工程师（深圳）,深圳
技术类,1,2018-04-27,25923-高级游戏运维开发工程师（深圳）,深圳
技术类,1,2018-04-27,25923-python后台开发工程师（深圳/上海）,深圳
技术类,1,2018-04-27,MIG16-车联网Android开发高级工程师(北京),北京
市场类,1,2018-04-27,MIG05-资深创意文案（深圳）,深圳
市场类,1,2018-04-27,MIG05-地图品牌经理（北京）,北京
职能类,1,2018-04-27,MIG01-高管秘书PA（深圳）,深圳
产品/项目类,1,2018-04-27,OMG148-区域-大苏网产品经理（南京）,南京
技术类,2,2018-04-27,20503-优图系统测试工程师（上海）,上海
技术类,2,2018-04-27,26381-iOS开发工程师（北京 云南）,昆明
技术类,2,2018-04-27,26381-Android开发工程师（北京 云南）,北京
技术类,2,2018-04-27,26381-Android开发工程师（北京 云南）,昆明
技术类,1,2018-04-27,MIG09-手机QQ浏览器广告算法工程师,深圳
技术类,2,2018-04-27,SA-腾讯社交广告基础平台后台开发工程师（深圳）,深圳
产品/项目类,2,2018-04-27,SA-腾讯社交广告Q系商业化产品运营经理（QQ广告 深圳）,深圳
职能类,1,2018-04-27,S2-海外业务财务管理经理（深圳）,深圳
技术类,1,2018-04-27,26381-系统架构师（云南 北京）,北京
设计类,1,2018-04-27,26381-视觉及交互设计师（北京 云南）,北京
设计类,1,2018-04-27,26381-视觉及交互设计师（北京 云南）,昆明
技术类,2,2018-04-27,26381-前端开发工程师（北京 云南）,北京
技术类,2,2018-04-27,26381-前端开发工程师（北京 云南）,昆明
技术类,2,2018-04-27,26381-iOS开发工程师（北京 云南）,北京
产品/项目类,1,2018-04-27,26381-高级项目经理（北京 深圳 云南）,北京
产品/项目类,1,2018-04-27,26381-高级项目经理（北京 深圳 云南）,昆明
产品/项目类,2,2018-04-27,26381-产品策划 （北京 云南）,北京
技术类,3,2018-04-27,19116-医疗大数据高级开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,19116-医疗大数据研发产品经理（深圳）,深圳
产品/项目类,1,2018-04-27,MIG08-内部合作经理(广州)(腾讯WiFi管家),广州
技术类,1,2018-04-27,25927-PC游戏专项技术测试工程师（深圳）,深圳
技术类,1,2018-04-27,18428-支付系统架构师（深圳）,深圳
设计类,1,2018-04-27,25929-互娱高级游戏美术特效（深圳）,深圳
技术类,5,2018-04-27,22989-云网络后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,21527-腾讯音乐数据库运维工程师（深圳）,深圳
产品/项目类,1,2018-04-27,23295-互娱内容平台产品经理（深圳）,深圳
设计类,1,2018-04-27,22025-大世界沙盒游戏主美术（深圳）,深圳
产品/项目类,2,2018-04-27,26381-产品策划 （北京 云南）,昆明
产品/项目类,1,2018-04-27,26381-产品运营经理（云南 北京 深圳）,深圳
产品/项目类,1,2018-04-27,26381-产品运营经理（云南 北京 深圳）,北京
技术类,1,2018-04-27,26381-系统架构师（云南 北京）,昆明
市场类,1,2018-04-27,19116-互联网+生态运营支持（深圳）,深圳
职能类,1,2018-04-27,FWZ-游戏维权法务,深圳
职能类,1,2018-04-27,FWZ-游戏维权法务,深圳
产品/项目类,1,2018-04-27,19116-互联网+医疗高级产品经理（深圳）,深圳
产品/项目类,1,2018-04-27,26381-高级项目经理（北京 深圳 云南）,深圳
市场类,2,2018-04-27,19116-互联网+生态运营高级经理（深圳）,深圳
产品/项目类,1,2018-04-27,18402-QQ飞车手游内容策划,深圳
产品/项目类,2,2018-04-27,17520-互娱项目经理(深圳）,深圳
技术类,1,2018-04-27,MIG07-安全运营工程师（深圳）,深圳
市场类,1,2018-04-27,23295-互娱高级活动经理（深圳）,深圳
技术类,5,2018-04-27,25929-互娱沙盒类手游客户端开发（深圳）,深圳
产品/项目类,1,2018-04-27,HY3-虚拟偶像制作人（深圳）,深圳
产品/项目类,1,2018-04-27,医疗运营经理-智能随访,深圳
职能类,1,2018-04-27,OMG093-行政秘书（北京）,北京
职能类,1,2018-04-27,26832-高级招聘专员（商业公司编制）,深圳
技术类,1,2018-04-27,MIG09-NLP算法高级工程师,北京
产品/项目类,2,2018-04-27,18797-产品运营（深圳）,深圳
产品/项目类,1,2018-04-27,18797-渠道投放运营经理（深圳）,深圳
产品/项目类,3,2018-04-27,18797-小游戏运营（深圳）,深圳
产品/项目类,1,2018-04-27,18797-休闲游戏策划（深圳）,深圳
产品/项目类,1,2018-04-27,23048-翻译君产品经理（北京）,北京
技术类,1,2018-04-27,MIG16-手图高级后台开发工程师（北京）,北京
产品/项目类,2,2018-04-27,21229-沙盒/生存类产品生态运营（上海）,上海
产品/项目类,2,2018-04-27,21229-沙盒/生存类MOD/UGC内容运营（上海）,上海
产品/项目类,1,2018-04-27,21229-海外产品版本管理（上海）,上海
产品/项目类,3,2018-04-27,21229-沙盒/生存类产品运营策划（上海）,上海
技术类,1,2018-04-27,23048-内容推荐算法高级工程师（北京）,北京
产品/项目类,1,2018-04-27,23671-短视频运营策划经理（北京）,北京
产品/项目类,1,2018-04-27,18797-游戏运营策划（深圳）,深圳
产品/项目类,1,2018-04-27,18402-版本管理,上海
内容编辑类,1,2018-04-27,23671-短视频合作拓展（北京）,北京
产品/项目类,1,2018-04-27,18402-移动游戏本地化,深圳
产品/项目类,1,2018-04-27,24111-医疗产品经理-智能随访,深圳
产品/项目类,1,2018-04-27,24491-王者荣耀全球版-海外游戏数据分析经理（深圳）,深圳
产品/项目类,1,2018-04-27,21229-沙盒/生存类产品商业分析（上海）,上海
技术类,3,2018-04-27,22852-演播室技术工程师（北京）,北京
设计类,1,2018-04-27,WXG06-411 智慧门店硬件设计师（深圳）,深圳
市场类,2,2018-04-27,TEG13-品牌管理经理（深圳）,深圳
技术类,1,2018-04-27,MIG16-手图后台开发工程师,北京
技术类,1,2018-04-27,MIG16-手图运营开发工程师,北京
产品/项目类,2,2018-04-27,21229-沙盒/生存类游戏海外PM（上海）,上海
设计类,1,2018-04-27,15614-SLG手游3d场景设计师（上海）,上海
设计类,2,2018-04-27,15614-SLG手游3d特效设计师（上海）,上海
设计类,1,2018-04-27,15614-slg手游3d动作绑定和动画（上海）,上海
设计类,1,2018-04-27,15614-slg手游美术渲染师（上海）,上海
设计类,1,2018-04-27,15614-slg手游技术美术（上海）,上海
产品/项目类,1,2018-04-27,SNG16-QQ音乐粉丝社区运营经理（深圳）,深圳
技术类,1,2018-04-27,15618-服务器后台开发工程师（上海）,上海
,1,2018-04-27,14914-互联网金融传播经理（香港）,香港
设计类,1,2018-04-27,15614-slg手游3d角色设计师（上海）,上海
技术类,1,2018-04-27,MIG09-知识图谱高级算法研究员,深圳
技术类,2,2018-04-27,SNG02-腾讯云应用后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,SNG11-高级Web前端开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,18797-产品策划（深圳）,深圳
技术类,2,2018-04-27,22989-腾讯云后台研发工程师（深圳）,深圳
技术类,2,2018-04-27,SNG02-腾讯云交付实施架构师（北京/上海/深圳）,深圳
技术类,2,2018-04-27,SNG02-腾讯云音视频加速后台开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,16810-动漫付费内容运营（深圳）,深圳
技术类,2,2018-04-27,MIG09-QQ浏览器推荐算法高级工程师（搜索方向）,深圳
产品/项目类,1,2018-04-27,18425-移动支付运营推广经理,深圳
技术类,3,2018-04-27,18425-国际支付业务高级研发工程师,深圳
产品/项目类,1,2018-04-27,18425-移动支付项目经理,深圳
产品/项目类,1,2018-04-27,18425-移动支付TOB产品策划经理,深圳
市场类,2,2018-04-27,OMG192-腾讯广告销售经理（拓新业务）,上海
设计类,1,2018-04-27,15569-魂斗罗高级技术美术（深圳）,深圳
职能类,1,2018-04-27,HGJ-senior legal counsel（AM）(shenzhen),深圳
技术类,1,2018-04-27,25923-移动游戏高级运维工程师（深圳）,深圳
技术类,1,2018-04-27,25923-高级运维开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,18425-基础支付产品策划经理,深圳
产品/项目类,1,2018-04-27,18425-汇率平台产品策划经理,深圳
技术类,1,2018-04-27,26564-高级iOS前端开发工程师（深圳）,深圳
设计类,1,2018-04-27,22989-腾讯云设计中心-交互设计师（成都）,成都
技术类,1,2018-04-27,15616-高级移动客户端开发工程师（上海）,上海
技术类,1,2018-04-27,15616-手游高级后台开发工程师（上海）,上海
职能类,1,2018-04-27,TEG-招聘经理（深圳）,深圳
设计类,1,2018-04-27,TEG07-高级用户研究工程师（深圳）,深圳
技术类,1,2018-04-27,24111-高级NLP研究员,深圳
技术类,1,2018-04-27,15571-unity客户端开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,15571-竞技手游平台运营,深圳
产品/项目类,1,2018-04-27,15571-竞技手游运营,深圳
设计类,1,2018-04-27,15571-资深3D角色设计师（深圳）,深圳
内容编辑类,1,2018-04-27,17759-直播审核组主管（成都）,成都
技术类,2,2018-04-27,MIG09-搜索后台开发工程师,深圳
市场类,1,2018-04-27,MIG05-腾讯车联网品牌经理,深圳
设计类,1,2018-04-27,SD9-游戏美术3D设计,深圳
设计类,2,2018-04-27,SD9-游戏美术3D动画特效设计,深圳
产品/项目类,2,2018-04-27,17520-体育游戏策划（深圳）,深圳
产品/项目类,1,2018-04-27,15571-射击游戏关卡策划（深圳）,深圳
产品/项目类,1,2018-04-27,15571-竞技手游赛事运营,深圳
产品/项目类,1,2018-04-27,MIG09-搜索产品副总监,深圳
技术类,4,2018-04-27,MIG09-搜索直达业务后台开发工程师,深圳
技术类,1,2018-04-27,MIG09-QQ浏览器推荐算法高级工程师（创新业务方向）,深圳
技术类,2,2018-04-27,MIG09-QQ浏览器搜索算法工程师,深圳
技术类,1,2018-04-27,MIG09-搜索后台开发高级工程师,深圳
市场类,1,2018-04-27,MIG05-安全高级品牌经理（深圳）,深圳
技术类,1,2018-04-27,WXG01-113 微信后台开发工程师（广州）,广州
市场类,1,2018-04-27,WXG01-332 微信市场品牌高级经理（广州）,广州
技术类,2,2018-04-27,WXG01-122 微信数据挖掘工程师（广州）,广州
产品/项目类,1,2018-04-27,18425-微信信用卡还款高级运营经理,深圳
技术类,1,2018-04-27,MIG09-大数据后台开发工程师,深圳
技术类,1,2018-04-27,MIG09-创新业务后台开发高级工程师,深圳
产品/项目类,1,2018-04-27,21228-集换式卡牌游戏商业化策划（深圳）,深圳
技术类,1,2018-04-27,SNG06-动漫Web前端工程师（深圳）,深圳
技术类,1,2018-04-27,MIG08-数据挖掘工程师(广州)(腾讯WiFi管家),广州
市场类,1,2018-04-27,MIG05-大安全品牌经理（腾讯安全）（深圳）,深圳
技术类,2,2018-04-27,WXG01-117 微信iOS客户端开发工程师（广州）,广州
产品/项目类,1,2018-04-27,SA-腾讯社交广告产品拓展运营（旅游行业）（北京）,北京
市场类,1,2018-04-27,SA-腾讯社交广告中长尾渠道经理（北京）,北京
